"MSN","YYYYMM","Value","Column_Order","Description","Unit","Date"
"RACPUUS",201204,109.68,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2012-04-01
"RACPUUS",201205,103.17,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2012-05-01
"RACPUUS",201206,91.96,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2012-06-01
"RACPUUS",201207,92.84,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2012-07-01
"RACPUUS",201208,97.7,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2012-08-01
"RACPUUS",201209,101.97,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2012-09-01
"RACPUUS",201210,100.02,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2012-10-01
"RACPUUS",201211,96.78,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2012-11-01
"RACPUUS",201212,95.06,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2012-12-01
"RACPUUS",201301,100.78,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2013-01-01
"RACPUUS",201302,101.45,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2013-02-01
"RACPUUS",201303,101.23,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2013-03-01
"RACPUUS",201304,99.5,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2013-04-01
"RACPUUS",201305,100.17,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2013-05-01
"RACPUUS",201306,98.67,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2013-06-01
"RACPUUS",201307,103.85,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2013-07-01
"RACPUUS",201308,106.2,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2013-08-01
"RACPUUS",201309,105.7,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2013-09-01
"RACPUUS",201310,100.41,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2013-10-01
"RACPUUS",201311,93.32,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2013-11-01
"RACPUUS",201312,94.32,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2013-12-01
"RACPUUS",201401,93.58,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2014-01-01
"RACPUUS",201402,99.36,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2014-02-01
"RACPUUS",201403,100.09,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2014-03-01
"RACPUUS",201404,100.15,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2014-04-01
"RACPUUS",201405,100.61,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2014-05-01
"RACPUUS",201406,102.51,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2014-06-01
"RACPUUS",201407,101.22,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2014-07-01
"RACPUUS",201408,95.61,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2014-08-01
"RACPUUS",201409,92.26,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2014-09-01
"RACPUUS",201410,84.99,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2014-10-01
"RACPUUS",201411,75.66,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2014-11-01
"RACPUUS",201412,60.7,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2014-12-01
"RACPUUS",201501,47,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2015-01-01
"RACPUUS",201502,48.92,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2015-02-01
"RACPUUS",201503,47.99,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2015-03-01
"RACPUUS",201504,53.51,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2015-04-01
"RACPUUS",201505,58.65,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2015-05-01
"RACPUUS",201506,60.12,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2015-06-01
"RACPUUS",201507,53.4,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2015-07-01
"RACPUUS",201508,44.97,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2015-08-01
"RACPUUS",201509,44.38,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2015-09-01
"RACPUUS",201510,44.77,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2015-10-01
"RACPUUS",201511,41.43,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2015-11-01
"RACPUUS",201512,35.63,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2015-12-01
"RACPUUS",201601,29.99,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2016-01-01
"RACPUUS",201602,28.53,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2016-02-01
"RACPUUS",201603,33.82,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2016-03-01
"RACPUUS",201604,37.71,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2016-04-01
"RACPUUS",201605,42.88,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2016-05-01
"RACPUUS",201606,45.96,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2016-06-01
"RACPUUS",201607,43.26,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2016-07-01
"RACPUUS",201608,42.7,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2016-08-01
"RACPUUS",201609,42.73,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2016-09-01
"RACPUUS",201610,46.85,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2016-10-01
"RACPUUS",201611,44.06,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2016-11-01
"RACPUUS",201612,48.66,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2016-12-01
"RACPUUS",201701,49.99,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2017-01-01
"RACPUUS",201702,51.24,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2017-02-01
"RACPUUS",201703,48.65,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2017-03-01
"RACPUUS",201704,49.47,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2017-04-01
"RACPUUS",201705,48.47,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2017-05-01
"RACPUUS",201706,45.25,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2017-06-01
"RACPUUS",201707,46.27,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2017-07-01
"RACPUUS",201708,48.22,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2017-08-01
"RACPUUS",201709,50.78,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2017-09-01
"RACPUUS",201710,52.67,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2017-10-01
"RACPUUS",201711,57.75,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2017-11-01
"RACPUUS",201712,59.53,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2017-12-01
"RACPUUS",201801,63.25,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2018-01-01
"RACPUUS",201802,61.74,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2018-02-01
"RACPUUS",201803,60.81,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2018-03-01
"RACPUUS",201804,64.41,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2018-04-01
"RACPUUS",201805,68.91,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2018-05-01
"RACPUUS",201806,68.35,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2018-06-01
"RACPUUS",201807,70.29,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2018-07-01
"RACPUUS",201808,67.68,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2018-08-01
"RACPUUS",201809,69.29,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2018-09-01
"RACPUUS",201810,70.99,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2018-10-01
"RACPUUS",201811,59.01,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2018-11-01
"RACPUUS",201812,48.83,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2018-12-01
"RACPUUS",201901,52.29,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2019-01-01
"RACPUUS",201902,57.62,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2019-02-01
"RACPUUS",201903,61.64,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2019-03-01
"RACPUUS",201904,66.51,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2019-04-01
"RACPUUS",201905,65.11,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2019-05-01
"RACPUUS",201906,59.16,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2019-06-01
"RACPUUS",201907,60.53,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2019-07-01
"RACPUUS",201908,56.9,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2019-08-01
"RACPUUS",201909,58.6,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2019-09-01
"RACPUUS",201910,55.85,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2019-10-01
"RACPUUS",201911,57.88,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2019-11-01
"RACPUUS",201912,60.27,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2019-12-01
"RACPUUS",202001,57.92,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2020-01-01
"RACPUUS",202002,51.37,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2020-02-01
"RACPUUS",202003,32.55,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2020-03-01
"RACPUUS",202004,19.32,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2020-04-01
"RACPUUS",202005,23.55,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2020-05-01
"RACPUUS",202006,36.8,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2020-06-01
"RACPUUS",202007,40.08,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2020-07-01
"RACPUUS",202008,42.42,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2020-08-01
"RACPUUS",202009,39.81,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2020-09-01
"RACPUUS",202010,39.21,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2020-10-01
"RACPUUS",202011,40.68,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2020-11-01
"RACPUUS",202012,46.2,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2020-12-01
"RACPUUS",202101,51.39,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2021-01-01
"RACPUUS",202102,58.41,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2021-02-01
"RACPUUS",202103,61.97,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2021-03-01
"RACPUUS",202104,62.4,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2021-04-01
"RACPUUS",202105,65.15,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2021-05-01
"RACPUUS",202106,70.55,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2021-06-01
"RACPUUS",202107,71.98,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2021-07-01
"RACPUUS",202108,67.89,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2021-08-01
"RACPUUS",202109,71.1,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2021-09-01
"RACPUUS",202110,78.83,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2021-10-01
"RACPUUS",202111,78.47,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2021-11-01
"RACPUUS",202112,71.98,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2021-12-01
"RACPUUS",202201,80.26,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2022-01-01
"RACPUUS",202202,90.21,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2022-02-01
"RACPUUS",202203,106.98,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2022-03-01
"RACPUUS",202204,105.22,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2022-04-01
"RACPUUS",202205,110.43,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2022-05-01
"RACPUUS",202206,114.44,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2022-06-01
"RACPUUS",202207,102.82,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2022-07-01
"RACPUUS",202208,95.8,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2022-08-01
"RACPUUS",202209,86.57,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2022-09-01
"RACPUUS",202210,88.02,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2022-10-01
"RACPUUS",202211,84.57,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2022-11-01
"RACPUUS",202212,76.56,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2022-12-01
"RACPUUS",202301,75.63,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2023-01-01
"RACPUUS",202302,74.8,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2023-02-01
"RACPUUS",202303,72.96,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2023-03-01
"RACPUUS",202304,78.38,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2023-04-01
"RACPUUS",202305,72.35,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2023-05-01
"RACPUUS",202306,71.43,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2023-06-01
"RACPUUS",202307,76.41,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2023-07-01
"RACPUUS",202308,81.76,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2023-08-01
"RACPUUS",202309,89.33,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2023-09-01
"RACPUUS",202310,86.63,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2023-10-01
"RACPUUS",202311,79.57,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2023-11-01
"RACPUUS",202312,73.97,6,"Refiner Acquisition Cost of Crude Oil, Composite","Dollars per Barrel",2023-12-01
