"MSN","YYYYMM","Value","Column_Order","Description","Unit","Date"
"NGCGUUS",201902,3.91,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2019-02-01
"NGCGUUS",201903,4.07,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2019-03-01
"NGCGUUS",201904,3.72,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2019-04-01
"NGCGUUS",201905,3.66,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2019-05-01
"NGCGUUS",201906,4.17,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2019-06-01
"NGCGUUS",201907,4.17,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2019-07-01
"NGCGUUS",201908,4.15,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2019-08-01
"NGCGUUS",201909,4.07,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2019-09-01
"NGCGUUS",201910,3.42,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2019-10-01
"NGCGUUS",201911,3.46,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2019-11-01
"NGCGUUS",201912,3.5,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2019-12-01
"NGCGUUS",202001,3.26,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2020-01-01
"NGCGUUS",202002,3.09,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2020-02-01
"NGCGUUS",202003,3.25,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2020-03-01
"NGCGUUS",202004,3.05,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2020-04-01
"NGCGUUS",202005,3.31,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2020-05-01
"NGCGUUS",202006,3.81,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2020-06-01
"NGCGUUS",202007,3.92,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2020-07-01
"NGCGUUS",202008,4.09,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2020-08-01
"NGCGUUS",202009,4.07,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2020-09-01
"NGCGUUS",202010,3.5,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2020-10-01
"NGCGUUS",202011,3.81,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2020-11-01
"NGCGUUS",202012,3.57,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2020-12-01
"NGCGUUS",202101,3.27,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2021-01-01
"NGCGUUS",202102,12.1,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2021-02-01
"NGCGUUS",202103,4.09,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2021-03-01
"NGCGUUS",202104,3.92,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2021-04-01
"NGCGUUS",202105,4.34,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2021-05-01
"NGCGUUS",202106,5.05,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2021-06-01
"NGCGUUS",202107,5.58,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2021-07-01
"NGCGUUS",202108,5.72,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2021-08-01
"NGCGUUS",202109,5.95,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2021-09-01
"NGCGUUS",202110,6.43,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2021-10-01
"NGCGUUS",202111,6.04,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2021-11-01
"NGCGUUS",202112,5.87,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2021-12-01
"NGCGUUS",202201,5.48,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2022-01-01
"NGCGUUS",202202,5.77,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2022-02-01
"NGCGUUS",202203,5.55,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2022-03-01
"NGCGUUS",202204,6.53,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2022-04-01
"NGCGUUS",202205,8.51,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2022-05-01
"NGCGUUS",202206,9.77,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2022-06-01
"NGCGUUS",202207,8.72,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2022-07-01
"NGCGUUS",202208,10.31,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2022-08-01
"NGCGUUS",202209,9.69,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2022-09-01
"NGCGUUS",202210,6.79,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2022-10-01
"NGCGUUS",202211,6.72,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2022-11-01
"NGCGUUS",202212,8.12,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2022-12-01
"NGCGUUS",202301,7.15,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2023-01-01
"NGCGUUS",202302,6.55,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2023-02-01
"NGCGUUS",202303,5.28,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2023-03-01
"NGCGUUS",202304,4.33,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2023-04-01
"NGCGUUS",202305,4.17,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2023-05-01
"NGCGUUS",202306,4.67,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2023-06-01
"NGCGUUS",202307,5.04,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2023-07-01
"NGCGUUS",202308,4.79,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2023-08-01
"NGCGUUS",202309,5.03,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2023-09-01
"NGCGUUS",202310,4.16,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2023-10-01
"NGCGUUS",202311,4.36,2,"Natural Gas Price, Citygate","Dollars per Thousand Cubic Feet",2023-11-01
